"","X","CustID","JoinDate","DOB","Gender","Visits","Paintings","Jewelry","Mosaics","Sculpture","Coupon","Revenue","Joindate_cat","Age","Age_cat","Visits_freq","Visits_freq_cat"
"152",152,8675309152,2015-02-19,1972-12-28,"Female",76,15.8675961663242,261.336031607592,290.228749799351,0.987274813908705,"no",568.419652387176,"new",43,"elder",7.23809523809524,"medium"
"153",153,8675309153,2014-07-02,1985-10-21,"Male",45,148.525618831412,305.139958499608,238.164878327197,258.981571205424,"yes",950.812026863641,"old",30,"younger",2.46800731261426,"low"
"154",154,8675309154,2015-03-08,1972-11-27,"Female",93,32.6331994574475,352.141954768154,155.111433578329,47.6210136690292,"no",587.50760147296,"new",43,"elder",9.36241610738255,"high"
"155",155,8675309155,2014-10-02,1986-03-20,"Male",47,298.960313878841,310.048236255419,222.989246408133,264.056848099426,"no",1096.05464464182,"old",29,"younger",3.0989010989011,"low"
"156",156,8675309156,2014-06-05,1984-04-27,"Male",30,367.756635679431,255.824157406671,156.055135354774,179.599845200558,"no",959.235773641434,"old",31,"middle-aged",1.56794425087108,"low"
"157",157,8675309157,2015-04-05,1982-07-15,"Male",21,3.6979256471562,21.4627936487368,421.706352744481,310.295318511724,"no",757.162390552098,"new",33,"middle-aged",2.33333333333333,"low"
"158",158,8675309158,2015-02-13,1972-06-10,"Female",88,10.7191912967432,364.709095796808,283.508726519683,1.93552386477847,"no",660.872537478013,"new",43,"elder",8.22429906542056,"high"
"159",159,8675309159,2015-02-04,1975-02-04,"Female",58,38.5290954458923,320.442784242866,143.386068343086,22.2660354145093,"yes",524.623983446354,"new",40,"middle-aged",5.27272727272727,"medium"
"160",160,8675309160,2014-10-02,1986-03-26,"Male",42,385.419704018212,199.542421287697,336.914069010273,204.98941777633,"no",1126.86561209251,"old",29,"younger",2.76923076923077,"low"
"161",161,8675309161,2014-12-30,1972-02-19,"Female",70,3.78225523648552,306.043769909049,213.854490318085,37.2513297705485,"yes",560.931845234168,"new",43,"elder",5.73770491803279,"medium"
"162",162,8675309162,2015-03-19,1976-01-25,"Female",73,29.2597910261979,207.86388175381,348.068684826321,29.5532548303497,"no",614.745612436679,"new",39,"middle-aged",7.63066202090592,"medium"
"163",163,8675309163,2014-12-04,1975-12-13,"Female",68,29.8575184511442,223.163543599982,299.393249797218,40.3657753246617,"no",592.780087173006,"new",40,"middle-aged",5.20408163265306,"medium"
"164",164,8675309164,2015-02-16,1974-04-12,"Female",87,9.90692942113359,291.988311717529,293.170930895198,21.9853117483753,"no",617.051483782236,"new",41,"elder",8.20754716981132,"high"
"165",165,8675309165,2014-07-28,1987-05-15,"Female",45,166.443120976728,136.454374741872,269.159726667514,322.49717335909,"yes",894.554395745204,"old",28,"younger",2.59117082533589,"low"
"166",166,8675309166,2014-08-10,1986-04-06,"Female",41,419.038680867654,219.524937792383,177.486615755576,228.905787705221,"no",1044.95602212083,"old",29,"younger",2.42125984251969,"low"
"167",167,8675309167,2015-02-22,1977-05-20,"Female",77,74.490937477649,176.504450709348,340.396280332536,19.2530847654123,"no",610.644753284945,"new",38,"middle-aged",7.40384615384615,"medium"
"168",168,8675309168,2014-10-01,1986-01-04,"Female",24,189.450322545191,224.967049002884,285.788014750492,317.424707187251,"no",1017.63009348582,"old",29,"younger",1.57894736842105,"low"
"169",169,8675309169,2015-01-23,1972-04-25,"Female",85,4.37117283269997,237.954722225254,274.743831392482,70.736200573172,"no",587.805927023608,"new",43,"elder",7.45614035087719,"medium"
"170",170,8675309170,2014-08-14,1987-06-20,"Male",30,216.697754235639,220.025662899398,148.465849188315,377.61830389803,"no",962.807570221382,"old",28,"younger",1.78571428571429,"low"
"171",171,8675309171,2015-02-18,1980-11-09,"Female",94,2.7283858110944,306.427654561287,287.099120559556,12.6846702521205,"no",608.939831184058,"new",35,"middle-aged",8.92405063291139,"high"
"172",172,8675309172,2015-07-16,1981-12-07,"Male",19,43.5261858091315,10.1201235438287,375.331315032805,377.28069728841,"no",806.258321674175,"new",34,"middle-aged",3.39285714285714,"low"
"173",173,8675309173,2015-03-23,1980-05-23,"Female",21,15.1373442737167,27.0545982486124,306.675986825021,397.548081614147,"no",746.416010961497,"new",35,"middle-aged",2.22614840989399,"low"
"174",174,8675309174,2015-01-25,1978-04-25,"Male",75,38.7756528069089,263.126967727983,269.792501773741,13.9202102728322,"no",585.615332581465,"new",37,"middle-aged",6.61764705882353,"medium"
"175",175,8675309175,2014-12-09,1982-11-06,"Female",81,73.0554073619298,243.358041771523,253.126003615781,4.17115306431947,"no",573.710605813553,"new",33,"middle-aged",6.27906976744186,"medium"
"176",176,8675309176,2015-01-27,1980-01-22,"Female",64,26.0685329750176,221.124156388816,328.404111642592,39.2293364614542,"no",614.82613746788,"new",35,"middle-aged",5.68047337278106,"medium"
"177",177,8675309177,2015-02-21,1975-06-04,"Female",64,28.6914128503407,302.638458036719,272.153686434994,0.126589254225507,"no",603.610146576279,"new",40,"middle-aged",6.13418530351438,"medium"
"178",178,8675309178,2014-11-17,1993-04-17,"Male",62,345.968209841118,348.773858149418,107.679895370626,16.4707541868232,"no",818.892717547985,"new",22,"younger",4.54767726161369,"medium"
"179",179,8675309179,2014-12-26,1975-08-27,"Female",92,16.2832062542168,196.697302277151,280.272563669498,40.4713191305085,"yes",533.724391331374,"new",40,"middle-aged",7.45945945945946,"medium"
"180",180,8675309180,2014-09-16,1981-08-01,"Female",44,409.069963798797,356.920130675389,180.054613289185,137.336224839962,"no",1083.38093260333,"old",34,"middle-aged",2.80254777070064,"low"
"181",181,8675309181,2015-02-19,1978-04-12,"Male",20,26.3131777237976,52.2847552559473,364.690322796654,338.216165421392,"no",781.504421197791,"new",37,"middle-aged",1.9047619047619,"low"
"182",182,8675309182,2014-10-05,1994-11-16,"Male",60,2.5357024599647,9.3901906959877,444.809267583171,446.488221326103,"yes",903.223382065226,"old",21,"younger",3.98230088495575,"low"
"183",183,8675309183,2015-02-13,1983-09-15,"Female",21,22.87027335269,5.83756283745435,384.356023367326,454.912948872992,"no",867.976808430462,"new",32,"middle-aged",1.96261682242991,"low"
"184",184,8675309184,2015-01-07,1978-09-19,"Female",95,0.239722308732959,287.51872700656,289.059430260554,17.1628560244161,"no",593.980735600263,"new",37,"middle-aged",7.9608938547486,"medium"
"185",185,8675309185,2015-05-12,1978-05-27,"Female",20,347.64631391704,394.675255195014,18.2658381544785,144.948552289108,"yes",905.53595955564,"new",37,"middle-aged",2.57510729613734,"low"
"186",186,8675309186,2015-02-16,1983-01-19,"Male",70,51.1471740987092,238.130006236992,266.419298282058,14.9667479444233,"no",570.663226562182,"new",32,"middle-aged",6.60377358490566,"medium"
"187",187,8675309187,2015-03-01,1972-09-11,"Female",88,70.8757183745874,220.427385780877,196.94840589732,45.9246673167958,"yes",534.17617736958,"new",43,"elder",8.65573770491803,"high"
"188",188,8675309188,2015-02-08,1975-04-05,"Female",87,2.54609610789118,165.187619933601,367.555552959315,46.3194320209868,"no",581.608701021794,"new",40,"middle-aged",8.00613496932515,"high"
"189",189,8675309189,2015-05-05,1980-11-26,"Male",19,333.199525138467,397.985985872619,21.1833864751922,14.8508863842938,"yes",767.219783870572,"new",35,"middle-aged",2.375,"low"
"190",190,8675309190,2015-03-06,1974-02-24,"Male",60,64.0080789793403,244.090813502052,243.909365592568,26.5384329960887,"no",578.546691070049,"new",41,"elder",6,"medium"
"191",191,8675309191,2015-01-28,1974-09-06,"Female",87,33.616878334854,278.137691235413,299.064948237774,2.766346370432,"no",613.585864178473,"new",41,"elder",7.74480712166172,"medium"
"192",192,8675309192,2015-03-19,1981-11-24,"Male",91,10.3631185915208,250.632801896932,242.150155301752,16.7016522294585,"yes",519.847728019663,"new",34,"middle-aged",9.51219512195122,"high"
"193",193,8675309193,2014-09-02,1981-02-06,"Female",34,225.273782326953,328.516844805246,240.729575158215,217.477446689322,"no",1011.99764897974,"old",34,"middle-aged",2.10309278350515,"low"
"194",194,8675309194,2014-12-01,1989-03-08,"Male",60,29.4869672226653,16.9436378822476,267.999600918677,511.674346353341,"yes",826.104552376931,"new",26,"younger",4.55696202531646,"medium"
"195",195,8675309195,2015-03-01,1974-12-05,"Female",78,23.1626854450344,246.147109721402,255.767657854741,71.5928741098684,"no",596.670327131046,"new",41,"elder",7.67213114754098,"medium"
"196",196,8675309196,2015-01-20,1972-07-10,"Female",73,5.73800538486931,345.487999894549,283.695732706641,8.58938268040558,"no",643.511120666465,"new",43,"elder",6.34782608695652,"medium"
"197",197,8675309197,2015-02-24,1986-06-26,"Female",83,22.8422028116984,203.66671331024,294.917387151914,11.4533302614188,"no",532.879633535271,"new",29,"younger",8.03225806451613,"high"
"198",198,8675309198,2015-02-18,1974-08-21,"Female",89,0.366700114552892,251.982816416991,272.654445196363,46.2996530250958,"no",571.303614753003,"new",41,"elder",8.44936708860759,"high"
"199",199,8675309199,2014-09-24,1981-05-15,"Female",45,207.408847934982,281.325544406353,213.252922654329,323.562338565896,"no",1025.54965356156,"old",34,"middle-aged",2.91576673866091,"low"
"200",200,8675309200,2014-08-18,1989-03-18,"Female",41,303.214507696588,308.408822892131,264.616682042631,170.767370519879,"no",1047.00738315123,"old",26,"younger",2.46,"low"
"201",201,8675309201,2015-06-29,1981-05-27,"Female",21,69.0303889250607,20.1832781410687,228.216466749345,483.222475391303,"no",800.652609206777,"new",34,"middle-aged",3.40540540540541,"low"
"202",202,8675309202,2015-03-02,1992-12-31,"Male",53,283.112659265958,390.378372512305,19.0213302166343,41.1145536412075,"no",733.626915636105,"new",23,"younger",5.23026315789474,"medium"
"203",203,8675309203,2014-07-23,1982-11-16,"Female",40,481.779042769808,153.014693519218,223.049817585483,196.743266411449,"no",1054.58682028596,"old",33,"middle-aged",2.28136882129278,"low"
"204",204,8675309204,2015-04-19,1979-10-13,"Female",19,426.651954092998,475.19065481992,23.2177354471376,23.2298699749194,"yes",948.290214334975,"new",36,"middle-aged",2.2265625,"low"
"205",205,8675309205,2015-03-13,1979-05-09,"Female",90,7.80193402536869,329.05242946815,231.44412235387,56.4838224369234,"no",624.782308284312,"new",36,"middle-aged",9.21501706484642,"high"
"206",206,8675309206,2015-03-22,1974-01-26,"Male",56,17.2597198593046,195.541986038685,316.171924086638,17.4529691346835,"yes",546.426599119311,"new",41,"elder",5.91549295774648,"medium"
"207",207,8675309207,2014-12-15,1982-11-26,"Male",60,318.439896118745,406.661683655491,37.7332300668849,69.3629011475775,"no",832.197710988698,"new",33,"middle-aged",4.7244094488189,"medium"
"208",208,8675309208,2014-08-20,1984-04-10,"Female",46,230.964801175211,339.666615952422,147.666471929344,366.920429391222,"no",1085.2183184482,"old",31,"middle-aged",2.7710843373494,"low"
"209",209,8675309209,2015-02-13,1976-05-20,"Female",50,29.6270587791014,234.953603199584,276.714027664659,31.0966024362099,"no",572.391292079554,"new",39,"middle-aged",4.67289719626168,"medium"
"210",210,8675309210,2015-01-29,1981-06-19,"Female",72,6.37827065892881,316.206690273322,228.815101606625,4.85388540603094,"no",556.253947944907,"new",34,"middle-aged",6.42857142857143,"medium"
"211",211,8675309211,2015-02-19,1980-09-24,"Female",20,37.8800752579105,19.9920021236838,270.254806823777,435.116505856521,"no",763.243390061892,"new",35,"middle-aged",1.9047619047619,"low"
"212",212,8675309212,2015-05-12,1980-08-07,"Female",20,415.593231362254,337.48857514117,15.4197032300559,173.973637621983,"yes",942.475147355463,"new",35,"middle-aged",2.57510729613734,"low"
"213",213,8675309213,2014-07-26,1986-08-02,"Male",40,268.270937485352,261.006021259971,239.539755748918,228.6289306186,"no",997.445645112841,"old",29,"younger",2.29445506692161,"low"
"214",214,8675309214,2015-03-10,1984-07-22,"Male",21,486.845479158895,326.616487629999,76.9753063195551,38.9865303177515,"yes",929.423803426201,"new",31,"middle-aged",2.12837837837838,"low"
"215",215,8675309215,2014-10-07,1980-09-09,"Male",46,163.023632907058,156.923353451136,221.357029306112,252.896066131642,"yes",794.200081795948,"old",35,"middle-aged",3.06666666666667,"low"
"216",216,8675309216,2015-03-05,1979-11-03,"Male",96,20.8747581772366,255.276076112265,311.46152458124,11.1178390406058,"yes",598.730197911347,"new",36,"middle-aged",9.56810631229236,"high"
"217",217,8675309217,2015-02-12,1975-11-21,"Female",68,1.07875307358736,351.898637356085,255.198097719606,3.45856722460051,"no",611.634055373879,"new",40,"middle-aged",6.33540372670808,"medium"
"218",218,8675309218,2015-02-02,1978-07-06,"Female",85,8.74527022351258,261.16387600368,268.664791301461,3.86887517601139,"no",542.442812704665,"new",37,"middle-aged",7.68072289156627,"medium"
"219",219,8675309219,2014-10-22,1985-07-28,"Female",45,200.148572703881,390.111035490672,305.82336365105,139.456094809209,"no",1035.53906665481,"old",30,"younger",3.10344827586207,"low"
"220",220,8675309220,2014-09-05,1983-06-10,"Female",48,118.383771124629,187.96086225708,347.036312688354,277.509848474227,"no",930.89079454429,"old",32,"middle-aged",2.98755186721992,"low"
"221",221,8675309221,2014-08-08,1987-12-23,"Male",41,274.89107029398,235.203285741633,95.8640466129059,270.501826029416,"yes",876.460228677935,"old",28,"younger",2.41176470588235,"low"
"222",222,8675309222,2015-01-25,1978-09-23,"Female",72,49.4596249494225,227.247930496711,308.726606062899,2.45683560892941,"no",587.890997117962,"new",37,"middle-aged",6.35294117647059,"medium"
"223",223,8675309223,2014-09-04,1987-09-26,"Female",3,355.244773934199,95.7059514022073,237.348084645759,239.707434723566,"no",928.006244705731,"old",28,"younger",0.186335403726708,"low"
"224",224,8675309224,2014-10-27,1985-06-19,"Female",28,303.983912418764,235.839136481624,228.839471065617,172.252327799972,"no",940.914847765977,"old",30,"younger",1.95348837209302,"low"
"225",225,8675309225,2015-01-21,1978-10-28,"Female",75,8.24340120755957,259.264484363082,293.334096430528,22.8522945841954,"no",583.694276585365,"new",37,"middle-aged",6.5406976744186,"medium"
"226",226,8675309226,2015-05-14,1982-09-14,"Female",20,147.716291284267,2.45018101349712,316.473439433569,245.964814081225,"no",712.604725812558,"new",33,"middle-aged",2.5974025974026,"low"
"227",227,8675309227,2015-04-22,1971-08-11,"Female",105,50.8993184785966,261.981047756809,255.066691793796,15.0401935187697,"no",582.987251547971,"new",44,"elder",12.4505928853755,"high"
"228",228,8675309228,2015-01-07,1976-03-31,"Female",50,23.8407521013521,429.13717571033,138.219256166541,10.2515039728708,"no",601.448687951094,"new",39,"middle-aged",4.18994413407821,"medium"
"229",229,8675309229,2014-12-26,1972-08-22,"Female",76,25.6146166415187,306.161108987427,249.694541037301,26.4986169527367,"no",607.968883618983,"new",43,"elder",6.16216216216216,"medium"
"230",230,8675309230,2015-02-19,1980-10-29,"Male",20,41.2044306645472,39.9474764958248,311.898405459298,349.068865924772,"no",742.119178544442,"new",35,"middle-aged",1.9047619047619,"low"
"231",231,8675309231,2014-08-27,1988-06-28,"Female",21,291.300463421948,251.988380729784,216.834982689093,135.905554496153,"yes",896.029381336978,"old",27,"younger",1.28309572301426,"low"
"232",232,8675309232,2014-09-07,1986-09-09,"Female",7,291.968179901362,132.862071028192,272.680531575189,248.032466107334,"no",945.543248612077,"old",29,"younger",0.4375,"low"
"233",233,8675309233,2014-11-06,1996-05-18,"Male",64,253.660530452315,491.965931821976,23.1125230007634,43.7767892358732,"no",812.515774510928,"old",19,"younger",4.57142857142857,"medium"
"234",234,8675309234,2015-02-01,1979-12-12,"Female",63,88.8797104784075,205.992393693666,267.595933235051,33.1691780873693,"no",595.637215494494,"new",36,"middle-aged",5.67567567567568,"medium"
"235",235,8675309235,2015-06-26,1978-05-02,"Female",20,44.9279399687149,4.49361541301333,233.529193617906,465.274561418994,"no",748.225310418628,"new",37,"middle-aged",3.19148936170213,"low"
"236",236,8675309236,2015-02-14,1976-03-01,"Female",90,3.48214324046193,349.150859823144,134.249776475964,57.6483922543448,"yes",544.531171793915,"new",39,"middle-aged",8.4375,"high"
"237",237,8675309237,2015-02-03,1974-05-25,"Male",82,18.2777254657887,298.608894219012,277.035234490737,16.606663530051,"no",610.528517705589,"new",41,"elder",7.43202416918429,"medium"
"238",238,8675309238,2015-02-17,1973-02-02,"Male",105,7.15871638865619,331.945696454774,280.39277936156,1.57637412771329,"no",621.073566332703,"new",42,"elder",9.93690851735016,"high"
"239",239,8675309239,2014-08-26,1992-02-19,"Female",41,310.101618397783,212.66133315469,285.875604404657,273.775300438118,"no",1082.41385639525,"old",23,"younger",2.5,"low"
"240",240,8675309240,2015-02-03,1975-01-25,"Male",77,16.9932562500858,224.175454205293,272.38252217322,23.9019653146033,"yes",537.453197943202,"new",40,"middle-aged",6.97885196374622,"medium"
